class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
down,0.472207099,0.334376663,-0.916821241,0.999977708,0.479875118,0.31956479,-0.88824755,0.999922752,0.484303445,0.318152279,-0.888263762,0.999900639,0.48845458,0.316590399,-0.888426661,0.99991858,0.467094034,0.317899942,-0.889582396,0.999888301,0.462262094,0.315801829,-0.889760673,0.999871254,0.457986593,0.314346433,-0.889856219,0.99989301,0.494294882,0.31538403,-0.709994078,0.999779522,0.448561132,0.316914648,-0.717733979,0.99959439,0.479813337,0.34950313,-0.849556565,0.999984741,0.462483287,0.34509787,-0.851857662,0.999979317,0.535331666,0.42648834,-0.560292959,0.999951124,0.403310925,0.42387864,-0.565317392,0.999840617,0.550608337,0.577190936,-0.564301729,0.98512274,0.386622518,0.582725942,-0.580603957,0.961359859,0.566952288,0.764499187,-0.661064327,0.92571044,0.38642019,0.760743916,-0.66927588,0.875852346,0.574467897,0.801702857,-0.71486336,0.850882113,0.37592715,0.806433558,-0.717321098,0.795313776,0.562616587,0.802834392,-0.747012317,0.858071268,0.393761128,0.809309244,-0.757660687,0.806873977,0.555741549,0.79250437,-0.677062213,0.847252429,0.400148124,0.79681772,-0.688237727,0.798588991,0.509878397,0.592968822,-0.000448025,0.999945879,0.43446371,0.595093966,0.000397814,0.99982959,0.522586405,0.72928071,-0.468687207,0.944219768,0.421845019,0.733271241,-0.369701594,0.903674483,0.533311307,0.905790031,-0.124572158,0.945208967,0.415020704,0.919279277,-0.047493216,0.932103336,0.530773461,0.923979938,-0.102085702,0.780014038,0.416537642,0.939589918,-0.026809698,0.725240707,0.548726141,0.970195234,-0.314956009,0.926004291,0.399686992,0.977583349,-0.246393934,0.902896643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
down,0.473173469,0.329008847,-0.919854403,0.999985874,0.48115924,0.312897176,-0.895542741,0.999951303,0.485871077,0.311559945,-0.895530641,0.999935985,0.49019891,0.309824944,-0.895694971,0.999947786,0.468313843,0.311345011,-0.896459281,0.999933481,0.463596016,0.309279591,-0.89663589,0.999923408,0.459312499,0.307375222,-0.896713316,0.999937117,0.49627015,0.308797896,-0.725430965,0.999852836,0.449900866,0.308754653,-0.732631445,0.999769092,0.480954587,0.343772203,-0.854257405,0.999988198,0.463903844,0.340287715,-0.856176376,0.999985397,0.53711623,0.422031939,-0.570415199,0.999953985,0.40525949,0.413829088,-0.578471541,0.999886692,0.554586411,0.570614338,-0.562917233,0.988988459,0.386523515,0.577423155,-0.576154709,0.9765324,0.56804055,0.757408619,-0.634514034,0.94522357,0.384841383,0.75475806,-0.648543417,0.916379213,0.57544297,0.797089398,-0.677337706,0.879830658,0.374314785,0.798749924,-0.692186415,0.846000195,0.563558996,0.798508227,-0.713554025,0.884989858,0.393187106,0.801331937,-0.732366264,0.854229152,0.556541622,0.789552867,-0.650465071,0.874921501,0.399196565,0.788746715,-0.665854096,0.845300317,0.512297511,0.588718891,0.007361941,0.999947667,0.436341375,0.587827563,-0.007625726,0.999846399,0.528962195,0.747633517,-0.23173371,0.938525975,0.42502144,0.739886105,-0.225370631,0.904093444,0.53421396,0.913491189,0.077424943,0.943419814,0.413148105,0.926736891,0.076243162,0.93082422,0.530237198,0.93873167,0.097134449,0.755108654,0.414669067,0.947393775,0.095966972,0.668750525,0.549315274,0.975824177,-0.094769858,0.922932804,0.396706372,0.98301059,-0.110120922,0.900615096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
down,0.473303467,0.332137287,-0.907513142,0.999988854,0.481250226,0.315463156,-0.887689412,0.999961793,0.485960126,0.313751191,-0.887658775,0.999949574,0.490341097,0.311711192,-0.887836635,0.999958932,0.468533367,0.313863844,-0.890644729,0.999948859,0.463852435,0.311579615,-0.890823901,0.99994123,0.459395438,0.309423476,-0.89089179,0.999951959,0.496554375,0.308693945,-0.720915318,0.999883056,0.4497841,0.308723003,-0.731221676,0.999826431,0.481022537,0.345317394,-0.842991531,0.999990106,0.463953555,0.342809528,-0.847388089,0.999988377,0.538235486,0.418125927,-0.559968352,0.9999547,0.405755252,0.410221338,-0.576575518,0.999905527,0.555614591,0.56815964,-0.537451625,0.990161121,0.385906696,0.576856732,-0.569898665,0.980455339,0.568005383,0.754309595,-0.600180268,0.953118682,0.384780377,0.750952601,-0.64009738,0.929757655,0.575519145,0.79372108,-0.64136517,0.892512262,0.372753948,0.794070244,-0.684767246,0.864668012,0.5634588,0.795057654,-0.67621541,0.897336781,0.392911792,0.795784652,-0.724702001,0.872193217,0.55599761,0.786157131,-0.615858614,0.888364255,0.399311483,0.783505619,-0.657742739,0.865038514,0.51362741,0.577150166,0.007145514,0.999943554,0.438447684,0.575546861,-0.007385588,0.999864042,0.532383263,0.749908209,-0.154099852,0.930598617,0.424812138,0.737325788,-0.181517959,0.903832734,0.534505963,0.913066685,0.161299556,0.934014559,0.413127571,0.924059868,0.117797181,0.932259679,0.53034842,0.930815876,0.182437673,0.733223736,0.414825618,0.945484281,0.138339639,0.652909756,0.551110625,0.974150479,0.013525617,0.910128713,0.395442694,0.982793033,-0.05568203,0.901944697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
down,0.473802328,0.332568586,-0.901106,0.999990761,0.481739312,0.315105319,-0.87906903,0.999968529,0.486486912,0.31311056,-0.879059613,0.999957979,0.490877509,0.310910523,-0.879237652,0.999965787,0.468901783,0.314549804,-0.882266223,0.99995929,0.464087695,0.31213364,-0.88244319,0.99995327,0.4594239,0.30963999,-0.882529616,0.999961972,0.497271419,0.306942225,-0.714198053,0.999901116,0.449756801,0.306714833,-0.732745469,0.999866903,0.481489778,0.344716638,-0.836346984,0.999991298,0.464611679,0.343318135,-0.841335773,0.999990404,0.538817942,0.412215024,-0.551845372,0.9999547,0.405857503,0.406686038,-0.572730482,0.999918818,0.556746483,0.56337893,-0.527984738,0.990851581,0.385870159,0.576764941,-0.559541464,0.983419001,0.567248642,0.749189973,-0.586170852,0.959280372,0.384657532,0.746136189,-0.629185438,0.941581786,0.575401366,0.785529077,-0.625742853,0.903175294,0.371910363,0.787422299,-0.673156202,0.883386612,0.562247396,0.788136363,-0.661003232,0.907598376,0.391977549,0.790564835,-0.714170456,0.89023149,0.554219961,0.777868927,-0.60144788,0.899728954,0.399300575,0.778046012,-0.646990478,0.884688556,0.515574038,0.56880796,0.00428924,0.999938309,0.440552324,0.567440152,-0.004505435,0.999873757,0.533029079,0.745968103,-0.216667816,0.911548138,0.427134901,0.724813104,-0.231138319,0.882741868,0.535351694,0.913517833,0.112121865,0.908940494,0.412382066,0.917906582,0.049682148,0.921303272,0.534256697,0.91358453,0.130987525,0.692548752,0.415550023,0.93631947,0.06853164,0.625330269,0.551830709,0.970561802,-0.032461453,0.878130198,0.394408166,0.981983542,-0.124525808,0.887455106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
down,0.474172741,0.331012338,-0.918228447,0.999992073,0.482178509,0.313194513,-0.897144914,0.999973357,0.486983925,0.310984373,-0.897136092,0.99996388,0.49137944,0.308618873,-0.897302389,0.999970376,0.469208032,0.312992185,-0.900794268,0.99996686,0.464289367,0.310530216,-0.900996566,0.999962091,0.459493637,0.307875156,-0.901092708,0.999969363,0.497852504,0.303216279,-0.728763878,0.99991399,0.449729353,0.302471161,-0.748455942,0.99989742,0.481898636,0.342042506,-0.851470649,0.999992132,0.465067029,0.340791702,-0.857213199,0.999991894,0.538954675,0.404357374,-0.558320224,0.999955714,0.406363904,0.398223698,-0.583795488,0.999930978,0.557193756,0.553323746,-0.517336309,0.990874231,0.385535926,0.570940793,-0.561698318,0.98583883,0.565672517,0.736163855,-0.576679289,0.961037159,0.384349614,0.741876721,-0.628516376,0.950940609,0.575060487,0.773596287,-0.616720498,0.905286789,0.371986777,0.780069768,-0.672600091,0.898825645,0.560359538,0.775988221,-0.651331186,0.909625173,0.391195834,0.78384459,-0.715472937,0.905153155,0.551413178,0.765093386,-0.591942668,0.902732193,0.398669809,0.772616923,-0.646853209,0.901278675,0.516558528,0.562913477,0.002648476,0.999931395,0.44187063,0.561683297,-0.002822396,0.999878049,0.532701194,0.739525497,-0.163227648,0.886834323,0.427741796,0.722434103,-0.176385731,0.841993451,0.533878028,0.904702067,0.163948745,0.866119385,0.412185699,0.911520183,0.128566608,0.897150517,0.534098089,0.90610981,0.186463833,0.637285054,0.41596815,0.928313673,0.150346681,0.585162818,0.54994911,0.966377974,0.026812447,0.829299808,0.393927008,0.979645371,-0.037837647,0.86012876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
down,0.474969476,0.326850355,-0.886443794,0.999993265,0.482959807,0.307500988,-0.868866563,0.999977887,0.487825125,0.304950953,-0.868849158,0.999969602,0.492094398,0.302414089,-0.869032025,0.999974906,0.469795555,0.307945549,-0.871154845,0.999973178,0.46474874,0.305543751,-0.87132448,0.999969304,0.459738463,0.302897155,-0.871391058,0.999975324,0.49855271,0.296578616,-0.710916817,0.999927759,0.44970578,0.297057658,-0.723963618,0.999920845,0.482666939,0.337444484,-0.822324276,0.999993145,0.465986729,0.337019384,-0.826042116,0.999993265,0.539150238,0.39832148,-0.54680258,0.999959469,0.406358778,0.390738904,-0.556655765,0.999941766,0.558010578,0.553203225,-0.510198355,0.990953863,0.385283828,0.564632237,-0.530220866,0.987677753,0.564295828,0.73441112,-0.55600214,0.962619424,0.384288609,0.732441485,-0.594615042,0.958264351,0.574029922,0.771195233,-0.594630897,0.907631338,0.372407824,0.771308303,-0.635471582,0.911191821,0.558676779,0.772666872,-0.629143417,0.911982477,0.390497476,0.774166524,-0.6779176,0.917116821,0.55014056,0.761437118,-0.570628047,0.905760586,0.397956848,0.763326526,-0.612353265,0.914310098,0.516608536,0.558128655,-0.003198835,0.999932051,0.441807985,0.55521673,0.003018818,0.999885559,0.529676318,0.737966418,-0.166337445,0.880126476,0.426355034,0.722511053,-0.139981106,0.817741752,0.533698022,0.90685457,0.133751005,0.8531847,0.411557555,0.90889585,0.122943155,0.887817204,0.533615768,0.924412668,0.154500902,0.610970557,0.415811509,0.929458439,0.14149107,0.56676209,0.549987495,0.969539881,0.001786777,0.812819183,0.393845618,0.980546534,-0.038480755,0.850161135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
down,0.474965215,0.300363988,-0.897128284,0.999994814,0.483199388,0.280676395,-0.877448499,0.999983549,0.487982154,0.278981924,-0.877411544,0.999976635,0.492188245,0.277394384,-0.877601683,0.999980271,0.470020145,0.280700803,-0.879978299,0.999981821,0.46488291,0.278686166,-0.880175471,0.999979436,0.459771156,0.27665928,-0.880235434,0.999983728,0.49827826,0.276482314,-0.718298733,0.99994272,0.449572474,0.275354147,-0.733890772,0.999952018,0.482586324,0.313477129,-0.834330976,0.99999398,0.465703994,0.312090158,-0.838770926,0.999994874,0.537582874,0.383597881,-0.549085855,0.999932766,0.405092299,0.379445583,-0.576959848,0.999952495,0.558842719,0.542885602,-0.503554821,0.985211849,0.385383546,0.548266828,-0.549866617,0.99000752,0.562833726,0.709901989,-0.539362907,0.940404117,0.384331197,0.718981802,-0.603651464,0.96589607,0.573431671,0.746531367,-0.581628799,0.861931801,0.373832315,0.756904542,-0.645390272,0.922594428,0.558586776,0.748877406,-0.613016963,0.86853534,0.390718907,0.759688556,-0.685066879,0.928240955,0.550297678,0.738136709,-0.554038346,0.867360473,0.397791475,0.748494029,-0.620943308,0.927390754,0.517002642,0.539785743,0.001803754,0.999916017,0.442278385,0.534341574,-0.002033405,0.999887764,0.532577038,0.726969004,-0.128047407,0.859580994,0.434393585,0.718236864,-0.11270564,0.804020107,0.532883584,0.905932903,0.156678528,0.824356616,0.419672757,0.90162456,0.14223814,0.880628526,0.531935632,0.927016854,0.176502869,0.585596323,0.417949051,0.931942761,0.159037203,0.538559496,0.55118221,0.969839394,0.022111814,0.786615193,0.394627422,0.979205906,-0.023052322,0.845636547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
down,0.473655701,0.253005654,-0.936864078,0.999992609,0.481530905,0.236077994,-0.915328622,0.999976397,0.485666871,0.234980404,-0.915296197,0.999969065,0.489704341,0.233851224,-0.915453672,0.999972522,0.468985707,0.236694351,-0.91685158,0.999980092,0.464126289,0.23501958,-0.917041004,0.999978006,0.45937407,0.234134436,-0.917109489,0.999982059,0.494061679,0.234250337,-0.747451365,0.999924898,0.448916227,0.235336915,-0.75210458,0.999958634,0.481028408,0.266235232,-0.86779815,0.999990106,0.464809209,0.264855564,-0.870880187,0.99999249,0.534283876,0.342459977,-0.554785967,0.999880135,0.402087957,0.339394718,-0.540718198,0.999950111,0.55665493,0.495616108,-0.4735021,0.984932899,0.387768835,0.497994691,-0.441543102,0.990660906,0.56038624,0.668029428,-0.521826386,0.926581919,0.383139282,0.669954598,-0.49318862,0.964379191,0.573630214,0.699928999,-0.557868421,0.835761011,0.374359876,0.706984103,-0.525436819,0.915969491,0.560413539,0.702687621,-0.599164724,0.84087348,0.390770972,0.708886743,-0.576510847,0.921637416,0.550831735,0.690735042,-0.53806138,0.839578867,0.39776063,0.695550859,-0.513676882,0.920571983,0.516003609,0.51390779,-0.007196784,0.999755681,0.441022784,0.508319676,0.007156848,0.999778926,0.524639904,0.712228775,-0.063668229,0.830531359,0.435824484,0.722915053,-0.053595584,0.790209472,0.526523352,0.892828703,0.183818981,0.781217337,0.417196006,0.917880058,0.202250376,0.862600088,0.525695622,0.919264615,0.192617491,0.516230047,0.418616563,0.938843489,0.20614861,0.510975361,0.546854019,0.959322572,-0.001691045,0.75480026,0.396146774,0.985691547,-0.021444747,0.833879292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
up,0.473334551,0.244915009,-0.993050814,0.99999249,0.480555445,0.229723185,-0.969406307,0.999976337,0.484812409,0.228773654,-0.96940279,0.999969423,0.489027888,0.227484241,-0.969591022,0.999972224,0.468370169,0.227989107,-0.968966663,0.999980748,0.463599116,0.226124659,-0.96915096,0.999978781,0.458477616,0.224353567,-0.96920836,0.999982595,0.493792206,0.223960787,-0.777872205,0.999930561,0.446991056,0.222883523,-0.777365506,0.999964416,0.480534881,0.258075744,-0.917038381,0.999989986,0.464242995,0.256281018,-0.917236149,0.99999243,0.532269716,0.325644374,-0.594677389,0.99989444,0.402161628,0.325744361,-0.558972836,0.999958575,0.550674081,0.470860422,-0.533358276,0.984621823,0.388406783,0.48160848,-0.440827787,0.99042362,0.562387109,0.652424157,-0.612701237,0.906276524,0.383292437,0.657718956,-0.486611426,0.961416006,0.574573815,0.683987558,-0.658411682,0.808014214,0.375741839,0.694741249,-0.517828941,0.910682976,0.563138247,0.686655462,-0.712630689,0.811866462,0.390812695,0.696386576,-0.576322615,0.916558683,0.553686976,0.675697565,-0.633438528,0.807741523,0.397175014,0.685061753,-0.510167539,0.914567828,0.516042411,0.505807757,-0.021784259,0.999729753,0.439973205,0.49878031,0.021847131,0.999749899,0.527035236,0.712959707,-0.163957939,0.823325694,0.42623651,0.714664578,-0.131367743,0.795324385,0.526116788,0.895163774,0.086589575,0.797010422,0.417806625,0.90855217,0.120943032,0.861634552,0.526097238,0.927089512,0.097235918,0.530763149,0.419290751,0.93654716,0.134365544,0.565650761,0.544633806,0.96065551,-0.111494757,0.76799202,0.39667806,0.983516395,-0.079620533,0.83847034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
up,0.457586735,0.142665848,-0.285772324,0.999986351,0.465221077,0.128410697,-0.258112848,0.999966085,0.469950289,0.128744334,-0.25820604,0.999962986,0.474480569,0.129022539,-0.258270204,0.999965727,0.451576054,0.128647149,-0.25738284,0.999956131,0.447312236,0.129106894,-0.257383138,0.999952316,0.44355315,0.129531443,-0.257376969,0.999956369,0.481346309,0.139090151,-0.101691782,0.999940753,0.439714938,0.139869243,-0.099788472,0.999914587,0.467459828,0.159843773,-0.228279442,0.999986529,0.449863404,0.160390958,-0.227723256,0.999983668,0.5212695,0.26608479,-0.021695955,0.999947369,0.410294861,0.260950327,0.00084636,0.999881029,0.541826487,0.409153402,0.018319454,0.982659042,0.38153097,0.400468796,0.039155107,0.96619904,0.548791826,0.539629757,-0.142177477,0.958429873,0.378132582,0.526962221,-0.114712916,0.935325205,0.557514727,0.573978603,-0.195789099,0.920153797,0.371988744,0.563186049,-0.164163247,0.885813773,0.549368322,0.57509315,-0.242612779,0.923732579,0.379990458,0.564637125,-0.214494362,0.893442988,0.543712437,0.563247085,-0.165095344,0.913908422,0.384076089,0.554864883,-0.138564184,0.887126803,0.496522158,0.532277405,-0.01671211,0.999395311,0.432338625,0.529889762,0.016826039,0.999056995,0.515737057,0.759007633,-0.109268986,0.912713468,0.412891001,0.768398166,-0.049944747,0.867349744,0.521192372,0.951352537,0.099309303,0.81544739,0.403722405,0.947067678,0.137482971,0.763067484,0.520454407,0.963383615,0.106822282,0.356226474,0.407665461,0.979183674,0.145117074,0.386291862,0.52003175,1.007539272,-0.097966783,0.701849699,0.395201355,1.020941019,-0.05763131,0.693863571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
up,0.457751542,0.158841446,-0.234724551,0.999981999,0.464852422,0.145138502,-0.2079992,0.999956012,0.469252557,0.145449802,-0.2080874,0.999953389,0.473561943,0.145668253,-0.208168864,0.99995774,0.451661468,0.145790875,-0.207390964,0.999942064,0.447555959,0.146286115,-0.207387984,0.999937892,0.443868101,0.14689517,-0.207371384,0.999943614,0.479635179,0.155194938,-0.057151642,0.999926627,0.439119905,0.157572225,-0.054671906,0.999890983,0.467119366,0.175091401,-0.179226682,0.999980092,0.449873894,0.176315278,-0.178439319,0.999974251,0.519434571,0.273202896,0.025346085,0.999950945,0.41179207,0.270863652,0.020889247,0.99987644,0.539162517,0.410004824,0.062374219,0.977382421,0.38263756,0.400325447,0.049912125,0.965913475,0.54867363,0.534955382,-0.082198612,0.958917677,0.378197193,0.522891164,-0.096714392,0.934993565,0.557139695,0.568536282,-0.130901083,0.922557771,0.370948195,0.558784008,-0.147701427,0.886406004,0.549198568,0.569509506,-0.179029241,0.926075876,0.378772527,0.559756577,-0.193935424,0.893228233,0.543752253,0.558465779,-0.105780534,0.914619148,0.383328319,0.550601959,-0.119571999,0.885567844,0.49822855,0.53290081,-0.001703775,0.999442518,0.432951063,0.529668033,0.001848679,0.999156892,0.515170395,0.755705714,-0.087519795,0.925876379,0.412833571,0.759147882,-0.073675543,0.890258908,0.521021128,0.944193363,0.107556798,0.827985704,0.39665556,0.945456207,0.095413953,0.787269115,0.516818106,0.956136405,0.115643084,0.349877208,0.395470321,0.96253556,0.101422459,0.377224743,0.524551928,0.998892486,-0.082686126,0.71543324,0.388922721,1.014548302,-0.101797923,0.714648128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
up,0.457314014,0.198311418,-0.196536183,0.999987125,0.463883936,0.185697541,-0.171547621,0.999968588,0.468025029,0.185629234,-0.171630353,0.999967039,0.472342223,0.185515642,-0.171707049,0.999970615,0.450685412,0.186610937,-0.169101685,0.999958277,0.446723342,0.187324569,-0.169114873,0.999954462,0.442573011,0.188198924,-0.169106111,0.999959707,0.478310019,0.193173021,-0.02811051,0.999948978,0.437743425,0.197187349,-0.017494598,0.999923468,0.466409475,0.213998735,-0.143431008,0.99998337,0.449492395,0.216006726,-0.140309185,0.999978423,0.518103242,0.302613914,0.047375955,0.99996686,0.411907911,0.303727359,0.057328675,0.999911666,0.538291216,0.432270676,0.074988708,0.975805402,0.382445753,0.419913411,0.088259868,0.971947014,0.548958063,0.545504212,-0.073836237,0.965578794,0.37695244,0.530615628,-0.054172236,0.945394695,0.558923781,0.575505614,-0.122072451,0.934670806,0.367305577,0.565961838,-0.102698065,0.901780725,0.550309122,0.576538742,-0.167422801,0.937734902,0.377075016,0.566751778,-0.147100121,0.907339036,0.544881523,0.566326082,-0.096149087,0.925670385,0.381952763,0.558295786,-0.076150514,0.899895251,0.495878667,0.551280379,-0.003068982,0.999596775,0.430906236,0.546313941,0.003182649,0.99944967,0.514069915,0.761423349,-0.085481875,0.94257319,0.408224851,0.764804959,-0.077904731,0.928699195,0.522305906,0.941166878,0.10379073,0.853737175,0.391756445,0.949499607,0.089037143,0.845543861,0.517104566,0.94994539,0.111928776,0.383187741,0.394108951,0.955013156,0.095176354,0.402240127,0.534861088,1.016400099,-0.07373298,0.752834082,0.382175535,1.014465809,-0.099779025,0.765937328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
up,0.45547086,0.2065586,-0.199922502,0.999988794,0.462252378,0.194097176,-0.177832127,0.999972522,0.466371089,0.193997085,-0.177896962,0.999971151,0.4706994,0.193817124,-0.177975163,0.99997437,0.449186653,0.194916144,-0.174349338,0.999963641,0.445091784,0.195635706,-0.174350053,0.999960065,0.44074437,0.196378589,-0.174332663,0.999964952,0.477004468,0.20106712,-0.041425172,0.999955595,0.436958402,0.205241129,-0.02579429,0.999933422,0.464522392,0.22199592,-0.148902252,0.99998492,0.448134959,0.223963186,-0.144252732,0.99998039,0.5172804,0.309852898,0.037458353,0.999969959,0.411291629,0.312598556,0.050417222,0.999922812,0.53735429,0.4374502,0.074573658,0.976225019,0.382448524,0.4261581,0.088953957,0.97274226,0.548502684,0.549665272,-0.067547582,0.966683149,0.37668854,0.536325574,-0.04927339,0.947024286,0.558797479,0.580166817,-0.112984978,0.936542153,0.367042094,0.57084173,-0.095901906,0.904402971,0.550268233,0.581706226,-0.158458933,0.939475417,0.376612723,0.571807384,-0.140658289,0.909802675,0.544799685,0.571485281,-0.089562796,0.927146077,0.381550014,0.563264549,-0.071428649,0.902562499,0.495871216,0.554163456,-0.002800956,0.999624014,0.430746526,0.549219251,0.002905305,0.999515593,0.514394999,0.764181495,-0.082397051,0.948174477,0.407714784,0.769297421,-0.077143095,0.938402355,0.523866057,0.944308937,0.101249687,0.866962373,0.392728776,0.95218116,0.082867391,0.864214003,0.518880486,0.952318013,0.108664103,0.40318954,0.395973355,0.958371341,0.088099241,0.419883251,0.538576722,1.017024994,-0.078622825,0.772106409,0.383575499,1.02086401,-0.107026845,0.785487473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
up,0.454234987,0.21152845,-0.264102489,0.999989748,0.461332321,0.198851451,-0.242680579,0.999974728,0.465559155,0.198637307,-0.242738664,0.999973714,0.469867826,0.198378637,-0.242812425,0.999976635,0.44818753,0.199754119,-0.239863083,0.999966681,0.443837076,0.200423777,-0.239885792,0.999963224,0.439535767,0.201028287,-0.239876568,0.999967515,0.476298004,0.205214292,-0.102813527,0.999960303,0.436082661,0.209533647,-0.090406626,0.999938726,0.463214695,0.227125853,-0.210894793,0.999985933,0.446889222,0.228929698,-0.207405508,0.999981284,0.51638788,0.313567817,-0.012667004,0.999971449,0.410331249,0.316231936,-0.000221184,0.999928653,0.536529064,0.441540629,0.036807071,0.977052808,0.382577628,0.429848403,0.04552437,0.972994745,0.547420681,0.553430974,-0.090760842,0.967690945,0.376144469,0.54032892,-0.088594474,0.946806371,0.558724403,0.583711147,-0.132913485,0.937991679,0.366436273,0.575018823,-0.133723363,0.904172122,0.550235689,0.585319102,-0.180985734,0.940894008,0.375490099,0.576693058,-0.179789901,0.909543991,0.544498146,0.575095236,-0.113118097,0.928456903,0.380553454,0.568069041,-0.110976271,0.902357519,0.496060818,0.554903924,-0.003524977,0.999624491,0.431106001,0.550982952,0.003620977,0.999539852,0.514373004,0.764001548,-0.081864968,0.952306747,0.407922089,0.770794749,-0.068637058,0.945250392,0.524102211,0.944455743,0.093575619,0.876962245,0.395188272,0.952136993,0.082401149,0.87701726,0.519952238,0.953141391,0.099806748,0.418244153,0.398664951,0.95860213,0.086821571,0.43584758,0.538579285,1.016673326,-0.088649206,0.787193894,0.386180252,1.021346569,-0.107117169,0.799529493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
